"species_id","hindfoot_length","hindfoot_half"
"PE",17,8.5
"PE",18,9
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",18,9
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",19,9.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PP",23,11.5
"PP",24,12
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",18,9
"PP",22,11
"PP",23,11.5
"PP",20,10
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",25,12.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",19,9.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",20,10
"PP",22,11
"PP",20,10
"PP",11,5.5
"PP",22,11
"PP",16,8
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",19,9.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",19,9.5
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",20,10
"PP",16,8
"PP",14,7
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",20,10
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",22,11
"PP",20,10
"PP",19,9.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",20,10
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",19,9.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",19,9.5
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",24,12
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",21,10.5
"PP",19,9.5
"PP",24,12
"PP",23,11.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"SH",26,13
"SH",27,13.5
"SH",29,14.5
"SH",29,14.5
"SH",24,12
"SH",29,14.5
"SH",29,14.5
"OT",18,9
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",17,8.5
"OT",21,10.5
"OT",18,9
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",17,8.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",20,10
"OT",22,11
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",20,10
"OT",19,9.5
"OT",22,11
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OL",20,10
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",18,9
"OL",19,9.5
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",19,9.5
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",20,10
"OL",22,11
"OL",19,9.5
"OL",20,10
"OL",18,9
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",20,10
"OL",20,10
"OL",22,11
"OL",20,10
"OL",18,9
"OL",17,8.5
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",18,9
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",13,6.5
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",14,7
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",19,9.5
"RM",8,4
"PM",19,9.5
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",17,8.5
"PM",21,10.5
"PM",22,11
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",22,11
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"RF",17,8.5
"RF",16,8
"RF",19,9.5
"RF",17,8.5
"RF",16,8
"RF",17,8.5
"RF",17,8.5
"SO",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",24,12
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",29,14.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",24,12
"PB",24,12
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",24,12
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"DM",28,14
"DM",25,12.5
"DM",22,11
"PF",14,7
"PF",13,6.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",11,5.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",12,6
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",12,6
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",14,7
"PF",14,7
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",12,6
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",14,7
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",13,6.5
"PE",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",19,9.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"SH",27,13.5
"OT",20,10
"OT",20,10
"OT",18,9
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",27,13.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",18,9
"OT",19,9.5
"OT",22,11
"OT",17,8.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",19,9.5
"OT",19,9.5
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",18,9
"OT",19,9.5
"OT",17,8.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OL",20,10
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",22,11
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",18,9
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",24,12
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",17,8.5
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",20,10
"OL",18,9
"OL",21,10.5
"OL",18,9
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",23,11.5
"RM",19,9.5
"RM",16,8
"RM",15,7.5
"RM",15,7.5
"RM",16,8
"RM",15,7.5
"RM",13,6.5
"RM",16,8
"RM",15,7.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",16,8
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",21,10.5
"PI",23,11.5
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",25,12.5
"PB",24,12
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",24,12
"PB",23,11.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",24,12
"PB",24,12
"PB",24,12
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",24,12
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",24,12
"PB",28,14
"PB",26,13
"PB",26,13
"PB",28,14
"PB",22,11
"PB",29,14.5
"PB",28,14
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",29,14.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"NL",29,14.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",14,7
"PF",16,8
"PF",15,7.5
"PF",14,7
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",8,4
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",14,7
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",13,6.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",16,8
"PF",20,10
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",18,9
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PE",19,9.5
"PE",18,9
"PE",18,9
"PE",20,10
"PE",19,9.5
"PE",18,9
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",21,10.5
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",22,11
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",20,10
"PP",23,11.5
"PP",23,11.5
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",23,11.5
"PP",25,12.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",25,12.5
"PP",26,13
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",19,9.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",24,12
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",20,10
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",20,10
"PP",19,9.5
"PP",20,10
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",24,12
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",18,9
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"SH",21,10.5
"OT",18,9
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",18,9
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",22,11
"OT",20,10
"OT",20,10
"OT",21,10.5
